,avg_dist,avg_rating_by_driver,avg_rating_of_driver,avg_surge,surge_pct,trips_in_first_30_days,weekday_pct,total_days_january,churn,city_Astapor,city_King's Landing,phone_Android,phone_iPhone,luxury_car_user_True
36433,9.87,5.0,5.0,1.0,0.0,0,0.0,31,1,1,0,0,1,0
36434,4.7,5.0,4.9,1.0,0.0,1,0.0,18,1,0,0,1,0,1
36435,4.03,5.0,3.3,1.0,0.0,6,100.0,5,1,0,1,0,1,0
36436,5.49,4.0,4.9,1.25,100.0,1,0.0,11,1,1,0,0,1,0
36437,1.62,4.0,4.5,1.0,0.0,2,100.0,24,1,0,0,0,1,0
36438,3.3,5.0,4.8,1.1,10.0,3,60.0,30,0,0,1,0,0,0
36439,1.97,5.0,5.0,1.13,50.0,0,50.0,16,1,0,0,0,1,0
36440,2.18,5.0,3.0,1.0,0.0,0,75.0,11,1,1,0,1,0,0
36441,1.81,5.0,4.7,1.0,0.0,3,0.0,19,1,0,0,0,1,1
36442,2.22,3.0,4.9,1.0,0.0,1,100.0,14,1,0,0,1,0,0
36443,3.8,4.6,5.0,1.0,0.0,3,42.9,26,1,0,0,0,1,0
36444,3.94,4.8,4.2,1.18,16.7,10,83.3,3,0,0,0,0,1,1
36445,14.62,5.0,4.9,2.75,100.0,1,0.0,24,1,1,0,0,1,0
36446,3.11,5.0,4.9,1.0,0.0,0,100.0,8,0,0,1,0,1,1
36447,11.91,5.0,4.9,1.0,0.0,1,100.0,31,1,0,0,1,0,0
36448,35.1,5.0,5.0,1.0,0.0,0,0.0,19,1,1,0,0,1,0
36449,1.29,5.0,4.9,1.0,0.0,1,0.0,18,1,0,0,1,0,0
36450,1.46,4.3,3.7,1.0,0.0,3,85.7,5,1,0,0,0,1,1
36451,11.24,5.0,3.0,1.0,0.0,1,0.0,26,1,1,0,1,0,0
36452,29.26,5.0,5.0,1.0,0.0,4,50.0,18,0,0,1,0,1,1
36453,11.37,4.9,4.3,1.0,0.0,1,58.8,10,0,0,0,1,0,1
36454,1.38,5.0,4.9,1.0,0.0,1,100.0,17,1,0,0,1,0,0
36455,2.74,5.0,5.0,1.0,0.0,0,0.0,24,1,1,0,0,1,0
36456,4.23,5.0,5.0,1.0,0.0,1,0.0,25,1,1,0,0,1,0
36457,6.53,4.4,3.8,1.11,14.3,4,71.4,10,0,0,0,0,1,0
36458,3.37,4.8,4.5,1.0,0.0,6,45.0,6,0,0,0,0,1,0
36459,1.1,5.0,5.0,1.0,0.0,1,100.0,1,1,1,0,0,1,1
36460,3.57,4.6,5.0,1.01,3.4,4,41.4,24,0,0,0,0,1,0
36461,4.21,5.0,4.8,1.21,33.3,0,33.3,30,1,0,0,1,0,0
36462,4.59,5.0,4.0,1.0,0.0,1,0.0,24,0,0,0,0,1,1
36463,6.21,5.0,4.0,1.0,0.0,0,0.0,13,0,0,0,0,1,0
36464,4.85,5.0,5.0,1.0,0.0,0,0.0,7,1,0,0,0,1,0
36465,2.7,4.9,4.7,1.0,0.0,19,62.0,11,0,0,0,0,1,0
36466,11.37,5.0,4.0,1.0,0.0,2,100.0,16,1,1,0,1,0,0
36467,1.98,5.0,5.0,1.0,0.0,0,0.0,15,0,0,0,0,1,1
36468,2.25,5.0,4.9,4.25,100.0,1,100.0,10,1,0,0,1,0,0
36469,2.38,5.0,2.0,1.0,0.0,0,0.0,2,0,0,0,0,1,1
36470,3.39,5.0,4.0,1.0,0.0,1,0.0,11,1,1,0,1,0,1
36471,1.77,4.6,4.8,1.19,37.5,2,75.0,13,1,1,0,0,1,0
36472,3.43,4.6,4.5,1.0,0.0,2,55.6,6,0,0,0,0,1,0
36473,4.16,4.8,4.6,1.31,38.9,5,50.0,12,1,1,0,0,1,1
36474,2.45,5.0,5.0,1.13,50.0,2,0.0,4,1,1,0,1,0,0
36475,2.99,3.0,4.9,1.0,0.0,2,100.0,21,1,0,0,0,1,0
36476,7.48,4.7,5.0,1.0,0.0,0,0.0,5,0,0,0,0,1,0
36477,0.36,3.0,4.0,1.0,0.0,0,100.0,18,1,0,0,0,1,1
36478,1.16,4.5,4.5,1.0,0.0,0,50.0,7,0,0,1,0,1,1
36479,4.21,4.9,4.9,1.32,28.6,4,42.9,18,0,1,0,0,1,0
36480,4.01,5.0,4.9,1.0,0.0,1,0.0,18,1,1,0,1,0,1
36481,4.37,4.8,4.6,1.04,5.6,3,83.3,17,0,0,0,0,1,0
36482,6.33,4.7,4.9,1.07,12.7,8,73.7,25,0,1,0,0,1,1
36483,3.78,5.0,4.9,1.0,0.0,1,100.0,13,0,0,1,1,0,1
36484,4.7,4.6,4.9,1.0,0.0,3,80.0,10,0,1,0,0,1,1
36485,0.75,5.0,4.9,1.0,0.0,0,100.0,16,1,1,0,0,1,0
36486,11.54,4.5,3.0,1.0,0.0,1,22.2,6,0,0,0,0,1,1
36487,1.4,4.5,4.2,1.0,0.0,1,100.0,3,0,0,0,0,1,0
36488,4.46,5.0,5.0,2.75,100.0,1,0.0,11,1,0,1,0,1,0
36489,3.95,5.0,4.8,1.05,7.1,1,35.7,19,0,0,1,0,1,0
36490,1.94,5.0,4.9,1.0,0.0,0,0.0,29,1,0,0,0,1,0
36491,5.65,4.7,4.9,1.0,0.0,5,84.6,15,0,0,0,0,1,1
36492,1.85,5.0,5.0,1.75,66.7,1,33.3,9,0,0,1,0,1,0
36493,18.87,5.0,5.0,1.03,11.1,2,44.4,11,0,0,1,0,1,1
36494,3.28,4.6,5.0,1.4,20.0,4,60.0,25,1,0,0,1,0,0
36495,3.51,5.0,4.7,1.13,25.0,0,50.0,18,0,0,0,0,1,0
36496,13.65,5.0,5.0,1.0,0.0,0,0.0,30,0,0,0,0,1,0
36497,2.36,4.8,2.0,1.0,0.0,4,100.0,22,1,0,0,0,1,0
36498,4.57,4.7,4.5,1.0,0.0,2,57.9,13,0,0,0,0,1,0
36499,11.56,4.9,5.0,1.01,4.8,1,95.2,11,0,1,0,0,1,1
36500,3.99,5.0,5.0,1.13,50.0,1,50.0,31,1,1,0,0,1,0
36501,1.98,5.0,5.0,5.75,100.0,1,100.0,1,1,0,0,0,1,0
36502,14.24,5.0,5.0,1.0,0.0,2,100.0,25,1,1,0,0,1,0
36503,1.75,5.0,3.5,1.0,0.0,1,25.0,31,0,0,0,0,1,0
36504,2.39,4.9,5.0,1.0,0.0,0,100.0,19,1,0,1,1,0,1
36505,2.36,4.7,3.8,1.08,13.5,15,86.5,22,1,1,0,1,0,0
36506,17.33,5.0,5.0,1.0,0.0,1,100.0,26,1,0,0,1,0,0
36507,5.13,5.0,5.0,1.0,0.0,2,33.3,30,1,1,0,0,1,0
36508,8.45,5.0,5.0,1.0,0.0,0,100.0,24,1,1,0,1,0,1
36509,2.73,4.9,3.7,1.21,14.3,2,71.4,27,0,0,0,0,1,0
36510,4.18,4.7,4.9,1.01,3.6,8,67.9,11,0,1,0,0,1,1
36511,15.05,5.0,4.9,1.0,0.0,0,100.0,15,1,0,1,1,0,1
36512,1.95,4.9,5.0,1.01,5.9,17,70.6,9,1,1,0,1,0,0
36513,4.74,5.0,5.0,1.0,0.0,2,100.0,1,1,1,0,0,1,0
36514,4.66,5.0,4.5,1.0,0.0,0,100.0,12,1,1,0,0,1,0
36515,4.83,4.8,4.6,1.21,14.3,7,50.0,17,0,0,0,0,1,1
36516,2.08,5.0,4.8,1.05,20.0,0,40.0,1,1,1,0,0,1,0
36517,23.84,5.0,3.0,1.0,0.0,0,100.0,25,0,0,1,0,1,0
36518,11.6,5.0,5.0,1.0,0.0,0,0.0,26,1,1,0,0,1,1
36519,2.62,1.5,3.0,1.0,0.0,2,0.0,25,1,1,0,0,1,0
36520,2.88,5.0,5.0,1.38,50.0,2,50.0,25,1,0,0,1,0,0
36521,1.52,5.0,5.0,1.0,0.0,0,100.0,31,1,1,0,1,0,1
36522,7.74,5.0,5.0,1.0,0.0,1,50.0,17,1,0,0,1,0,0
36523,3.79,4.8,4.8,1.23,12.5,0,93.8,10,0,0,0,0,1,1
36524,23.86,5.0,4.9,1.0,0.0,0,0.0,25,1,0,1,0,1,0
36525,2.4,4.8,5.0,1.0,0.0,0,0.0,14,1,0,0,1,0,1
36526,1.06,4.9,5.0,1.32,28.6,2,0.0,4,1,0,0,0,1,0
36527,4.7,4.4,4.6,1.3,30.0,2,40.0,2,0,1,0,0,1,1
36528,2.93,5.0,4.0,1.0,0.0,1,100.0,24,0,1,0,0,1,1
36529,2.22,5.0,5.0,1.0,0.0,1,100.0,6,1,0,0,1,0,0
36530,1.96,4.0,4.9,1.0,0.0,2,50.0,17,1,0,0,0,1,0
36531,1.59,4.5,5.0,1.0,0.0,2,100.0,27,1,0,1,0,1,0
36532,3.06,5.0,4.9,2.25,100.0,0,0.0,31,1,0,0,1,0,1
36533,1.52,5.0,5.0,1.0,0.0,1,100.0,28,1,1,0,1,0,1
36534,8.61,5.0,4.9,1.17,33.3,1,66.7,16,1,1,0,1,0,1
36535,21.06,5.0,5.0,1.0,0.0,1,100.0,29,1,0,0,0,1,0
36536,3.34,4.4,4.7,1.34,35.7,2,35.7,23,0,1,0,0,1,0
36537,8.46,5.0,4.3,1.0,0.0,3,50.0,11,0,0,0,1,0,1
36538,3.26,5.0,5.0,1.0,0.0,2,100.0,10,1,0,0,0,1,1
36539,3.25,4.8,4.2,1.13,10.0,3,80.0,8,0,0,0,0,1,0
36540,8.65,4.8,4.7,1.02,9.1,3,36.4,6,0,0,0,0,1,1
36541,7.86,5.0,4.4,1.0,0.0,1,83.3,24,0,0,1,0,1,1
36542,5.48,4.9,4.8,1.03,6.7,5,93.3,17,1,0,0,1,0,0
36543,1.56,4.6,5.0,1.32,27.1,10,56.3,10,1,1,0,0,1,0
36544,4.58,4.7,4.9,1.11,10.0,16,40.0,26,0,0,1,0,1,0
36545,4.35,5.0,4.5,1.0,0.0,0,40.0,31,1,1,0,0,0,0
36546,11.79,5.0,4.0,1.0,0.0,1,100.0,15,1,0,1,0,1,0
36547,3.27,4.6,4.8,1.0,0.0,0,66.7,14,0,0,0,0,1,0
36548,5.21,5.0,4.9,1.0,0.0,1,0.0,19,1,0,1,0,1,1
36549,7.43,4.8,5.0,1.0,0.0,1,75.0,8,1,0,0,0,1,0
36550,5.13,4.9,5.0,1.0,0.0,2,66.7,11,0,0,0,0,1,1
36551,1.65,4.0,4.5,1.0,0.0,0,100.0,31,0,0,1,0,1,0
36552,5.07,5.0,5.0,1.0,0.0,0,100.0,27,1,1,0,0,1,0
36553,9.55,5.0,5.0,1.0,0.0,0,0.0,27,1,1,0,1,0,0
36554,11.46,4.5,5.0,1.0,0.0,1,50.0,21,1,0,0,0,1,1
36555,2.75,5.0,5.0,1.0,0.0,0,100.0,23,0,0,1,0,1,0
36556,8.89,5.0,5.0,1.0,0.0,2,50.0,9,1,0,0,0,1,0
36557,1.76,5.0,5.0,1.25,50.0,2,100.0,13,1,1,0,1,0,0
36558,8.93,5.0,4.9,1.0,0.0,1,0.0,17,1,0,0,0,1,0
36559,6.07,5.0,4.3,1.0,0.0,3,75.0,29,1,0,0,0,1,0
36560,2.09,4.6,4.7,1.19,16.8,19,87.4,1,0,0,0,0,1,0
36561,2.23,3.0,4.5,1.0,0.0,0,100.0,1,1,1,0,0,1,0
36562,3.31,5.0,5.0,1.0,0.0,0,92.9,26,0,0,1,0,1,1
36563,2.77,5.0,4.0,1.0,0.0,3,75.0,20,1,0,0,1,0,1
36564,7.78,5.0,4.7,1.0,0.0,1,77.8,19,0,0,1,1,0,1
36565,5.46,4.7,3.0,1.0,0.0,2,58.3,1,1,0,0,1,0,0
36566,3.23,5.0,5.0,1.0,0.0,0,100.0,11,0,1,0,0,1,1
36567,13.91,5.0,4.9,1.0,0.0,0,0.0,29,1,0,0,0,0,0
36568,5.53,5.0,4.9,1.0,0.0,2,25.0,19,1,0,0,0,1,0
36569,2.09,5.0,5.0,1.18,22.1,26,94.8,10,0,0,1,0,1,1
36570,2.97,4.8,4.4,1.3,20.0,0,0.0,23,1,1,0,1,0,1
36571,20.82,5.0,5.0,1.0,0.0,0,80.0,2,0,0,1,0,1,1
36572,3.93,5.0,5.0,1.13,37.5,0,50.0,23,0,0,1,0,1,0
36573,7.35,5.0,5.0,1.0,0.0,3,0.0,11,1,0,1,0,1,1
36574,2.5,4.7,4.8,1.11,23.1,10,44.0,8,0,0,1,0,1,1
36575,17.44,4.5,4.0,1.0,0.0,0,50.0,22,1,0,0,1,0,0
36576,4.76,5.0,5.0,2.0,100.0,1,0.0,19,1,0,1,0,1,0
36577,5.65,4.8,4.9,1.07,11.8,6,70.6,28,0,0,0,0,1,1
36578,2.76,4.4,5.0,1.04,2.4,15,92.9,10,0,0,0,0,1,0
36579,2.01,5.0,5.0,1.0,0.0,6,61.5,18,0,0,1,0,1,0
36580,1.82,5.0,5.0,1.0,0.0,0,100.0,18,0,0,1,0,1,0
36581,12.03,5.0,5.0,1.0,0.0,0,100.0,9,0,0,1,0,1,1
36582,2.59,4.4,3.8,1.21,28.6,2,14.3,24,1,1,0,1,0,1
36583,1.81,5.0,1.0,1.0,0.0,3,0.0,4,1,1,0,0,1,1
36584,2.51,5.0,5.0,1.0,0.0,0,66.7,4,1,0,1,0,1,0
36585,11.42,5.0,5.0,1.0,0.0,1,100.0,7,1,0,1,1,0,0
36586,4.82,4.8,4.5,1.1,10.4,2,70.1,7,0,0,0,0,1,1
36587,4.01,4.6,5.0,1.05,9.1,6,81.8,7,1,1,0,0,1,0
36588,14.29,5.0,5.0,1.0,0.0,0,50.0,31,1,0,0,0,1,1
36589,8.69,5.0,4.9,1.0,0.0,1,100.0,10,0,0,0,0,1,0
36590,4.33,5.0,4.0,1.0,0.0,1,33.3,29,1,1,0,0,1,0
36591,7.82,4.0,5.0,1.0,0.0,1,0.0,18,1,1,0,1,0,0
36592,2.71,4.9,4.8,1.14,35.7,3,64.3,3,0,0,1,1,0,0
36593,2.98,4.6,5.0,1.0,0.0,3,70.0,2,0,1,0,1,0,1
36594,3.43,4.6,5.0,1.0,0.0,4,41.2,26,0,0,0,0,1,1
36595,11.46,5.0,4.9,1.0,0.0,1,100.0,16,1,0,0,0,1,0
36596,5.42,5.0,4.0,1.33,66.7,3,33.3,25,1,1,0,0,1,0
36597,2.7,4.8,4.8,1.0,0.0,6,17.6,18,0,0,0,1,0,0
36598,6.0,4.9,4.6,1.25,25.0,6,100.0,13,0,0,1,0,1,0
36599,1.25,5.0,5.0,1.0,0.0,1,100.0,20,1,1,0,0,1,1
36600,16.28,5.0,5.0,1.0,0.0,1,100.0,27,1,0,0,0,1,0
36601,3.56,4.5,5.0,1.0,0.0,3,100.0,6,0,0,1,0,1,0
36602,1.9,4.8,4.8,1.06,8.8,5,59.6,6,0,0,0,0,1,1
36603,2.02,5.0,5.0,1.0,0.0,0,100.0,10,1,1,0,0,1,1
36604,2.56,4.8,4.1,1.18,26.3,0,73.7,25,0,0,1,0,1,0
36605,2.82,4.6,4.8,1.0,0.0,0,77.8,24,1,0,0,0,1,1
36606,6.61,4.8,4.8,1.1,20.0,2,80.0,19,0,0,1,0,1,1
36607,15.36,5.0,5.0,1.0,0.0,4,20.0,18,0,0,1,0,1,1
36608,5.62,4.7,5.0,1.08,33.3,0,100.0,24,1,1,0,1,0,0
36609,1.03,4.0,5.0,1.0,0.0,1,100.0,10,1,1,0,0,1,0
36610,0.78,5.0,4.0,1.67,33.3,2,66.7,1,1,0,0,0,1,0
36611,8.0,5.0,4.9,1.0,0.0,2,66.7,25,0,0,1,0,1,0
36612,5.43,5.0,5.0,1.0,0.0,1,0.0,4,1,1,0,1,0,0
36613,9.97,5.0,4.9,1.0,0.0,1,0.0,19,1,1,0,0,1,0
36614,1.34,5.0,5.0,1.5,100.0,0,0.0,6,1,0,0,0,1,0
36615,33.86,5.0,4.0,1.0,0.0,1,0.0,9,1,1,0,1,0,1
36616,3.94,5.0,4.9,1.0,0.0,0,100.0,9,1,1,0,1,0,1
36617,9.25,4.3,5.0,1.0,0.0,0,25.0,16,1,0,0,1,0,1
36618,25.99,5.0,5.0,1.0,0.0,1,0.0,19,1,0,0,0,1,0
36619,8.01,5.0,4.6,1.0,0.0,2,0.0,21,1,0,0,0,1,0
36620,36.81,5.0,4.9,1.0,0.0,1,100.0,23,1,0,1,0,1,0
36621,2.26,5.0,3.0,1.0,0.0,0,100.0,7,1,1,0,0,1,1
36622,0.0,2.0,4.9,1.0,0.0,0,0.0,24,1,1,0,1,0,0
36623,3.95,4.6,4.9,1.08,8.3,5,25.0,13,0,0,1,0,1,0
36624,1.47,5.0,5.0,2.0,100.0,0,0.0,4,1,1,0,0,1,0
36625,2.58,5.0,4.8,1.0,0.0,4,100.0,25,1,1,0,0,1,0
36626,6.32,5.0,5.0,1.0,0.0,0,100.0,20,1,1,0,0,1,0
36627,4.26,5.0,5.0,1.0,0.0,2,100.0,3,1,0,0,1,0,0
36628,3.92,4.8,4.2,1.04,8.3,2,16.7,8,0,1,0,0,1,0
36629,4.95,4.0,4.0,1.25,100.0,1,100.0,16,1,1,0,0,1,0
36630,0.91,5.0,5.0,1.25,50.0,0,50.0,19,1,0,0,1,0,0
36631,2.67,5.0,4.2,1.18,27.3,4,72.7,17,1,1,0,1,0,0
36632,2.04,5.0,5.0,1.0,0.0,0,50.0,22,1,1,0,0,1,1
36633,2.53,4.8,4.9,1.35,45.1,16,89.4,8,0,0,1,0,1,1
36634,2.93,5.0,4.5,1.0,0.0,2,0.0,5,1,1,0,0,1,1
36635,3.97,5.0,5.0,1.0,0.0,2,100.0,10,1,0,0,1,0,0
36636,4.39,5.0,4.4,1.06,12.5,0,50.0,15,1,1,0,1,0,0
36637,6.02,4.9,4.4,1.03,2.9,1,94.3,26,0,0,0,1,0,1
36638,6.64,5.0,4.9,1.0,0.0,0,50.0,11,0,1,0,1,0,1
36639,6.33,4.3,5.0,1.0,0.0,2,0.0,25,1,1,0,1,0,0
36640,1.99,4.8,5.0,1.0,0.0,0,75.0,7,1,1,0,0,1,1
36641,1.6,5.0,4.9,1.0,0.0,0,100.0,11,0,1,0,0,1,1
36642,6.46,4.9,4.7,1.21,28.6,1,85.7,26,0,0,0,1,0,0
36643,3.86,5.0,4.0,1.5,100.0,1,100.0,30,1,1,0,1,0,0
36644,0.57,4.8,4.2,1.15,40.0,2,60.0,18,1,1,0,0,1,0
36645,7.06,4.0,5.0,1.0,0.0,1,100.0,17,1,0,0,0,1,0
36646,4.69,4.9,4.9,1.13,15.4,0,53.8,28,0,0,0,0,1,0
36647,29.66,5.0,5.0,1.0,0.0,0,50.0,10,0,0,1,0,1,1
36648,2.97,4.4,4.8,1.0,0.0,1,66.7,20,0,0,0,0,1,1
36649,4.6,4.5,3.9,1.15,18.9,14,68.5,14,0,0,1,0,1,0
36650,3.81,4.9,4.1,1.17,33.3,5,66.7,30,0,0,0,0,1,1
36651,2.19,5.0,5.0,1.5,33.3,0,33.3,22,1,1,0,0,1,0
36652,4.76,4.7,3.1,1.6,40.0,9,46.7,18,0,1,0,0,1,1
36653,10.8,4.8,5.0,1.0,0.0,0,100.0,23,0,0,0,0,1,1
36654,3.99,4.9,4.3,1.1,16.7,1,58.3,20,0,0,1,0,1,1
36655,2.55,4.6,4.8,1.0,0.0,7,44.4,27,0,0,0,0,1,0
36656,2.34,5.0,4.9,1.0,0.0,0,100.0,31,0,0,1,1,0,1
36657,2.34,5.0,5.0,1.0,0.0,0,100.0,13,1,1,0,0,1,1
36658,2.25,4.7,5.0,1.13,8.6,26,71.4,16,0,0,0,0,1,0
36659,2.41,4.8,3.3,1.04,3.7,1,59.3,19,0,0,1,0,1,0
36660,2.58,5.0,4.9,1.5,100.0,0,100.0,2,1,0,0,0,1,0
36661,3.18,5.0,4.9,1.0,0.0,1,0.0,11,1,1,0,0,1,1
36662,2.46,4.5,5.0,1.0,0.0,0,50.0,22,1,1,0,0,1,0
36663,15.1,5.0,5.0,1.0,0.0,1,100.0,6,1,0,0,0,1,1
36664,3.78,5.0,5.0,3.25,100.0,2,50.0,9,1,0,0,0,1,0
36665,4.9,4.7,4.8,1.05,18.8,8,56.3,30,0,0,1,0,1,0
36666,1.72,4.7,5.0,1.0,0.0,20,88.4,24,0,0,0,0,1,1
36667,38.79,5.0,4.9,1.0,0.0,1,100.0,21,1,1,0,0,1,1
36668,3.1,5.0,4.0,1.0,0.0,2,100.0,7,1,0,0,1,0,0
36669,16.32,5.0,5.0,1.0,0.0,5,75.0,16,0,0,1,0,1,0
36670,7.83,5.0,5.0,1.0,0.0,0,100.0,5,0,1,0,1,0,0
36671,2.15,4.5,2.3,1.0,0.0,1,50.0,24,1,0,0,0,1,0
36672,2.73,4.3,3.0,1.0,0.0,2,66.7,6,1,0,0,1,0,0
36673,1.68,4.4,3.0,1.05,20.0,1,60.0,17,1,0,0,0,1,0
36674,2.86,4.4,5.0,1.05,7.1,2,50.0,28,0,0,0,0,1,1
36675,14.99,4.9,5.0,1.0,0.0,4,88.9,31,0,0,1,0,1,1
36676,1.62,5.0,5.0,1.25,50.0,0,0.0,18,1,0,0,1,0,0
36677,8.24,4.7,4.1,1.0,0.0,3,95.7,8,0,0,0,0,1,0
36678,3.21,4.6,4.9,1.04,5.9,2,100.0,15,0,0,1,1,0,1
36679,3.3,4.4,3.8,1.0,0.0,9,66.7,14,1,0,0,0,1,0
36680,2.24,4.9,4.5,1.04,14.3,2,100.0,30,0,0,0,0,1,1
36681,3.28,5.0,4.9,1.0,0.0,2,100.0,31,1,0,0,1,0,0
36682,2.91,4.7,4.9,1.02,2.1,11,62.5,8,1,1,0,1,0,1
36683,4.29,4.8,3.8,1.17,8.3,4,33.3,14,0,0,0,0,1,0
36684,19.08,5.0,5.0,1.0,0.0,1,100.0,4,1,0,1,1,0,0
36685,2.85,4.5,4.4,1.07,20.0,4,70.0,29,1,0,1,0,1,1
36686,4.17,4.3,4.6,1.0,0.0,10,60.0,2,1,1,0,1,0,0
36687,1.43,5.0,4.9,1.0,0.0,0,50.0,24,0,1,0,1,0,0
36688,1.65,5.0,5.0,1.0,0.0,2,50.0,16,1,0,0,0,1,0
36689,1.96,5.0,3.0,1.08,33.3,0,100.0,8,0,0,1,0,1,1
36690,2.53,5.0,5.0,1.0,0.0,2,66.7,24,1,0,0,0,1,0
36691,4.33,5.0,5.0,1.0,0.0,1,50.0,17,0,0,0,1,0,0
36692,2.69,4.7,4.9,1.33,21.1,6,63.2,31,0,1,0,0,1,0
36693,9.48,5.0,3.8,1.19,12.5,0,100.0,1,0,1,0,0,1,1
36694,8.01,4.8,4.9,1.0,0.0,1,0.0,25,0,0,0,0,1,0
36695,2.38,5.0,5.0,1.0,0.0,0,66.7,17,1,0,0,0,1,0
36696,3.83,4.8,4.8,1.07,8.3,1,79.2,26,0,1,0,1,0,0
36697,2.07,5.0,4.9,1.02,7.7,3,84.6,19,0,0,1,0,1,0
36698,9.52,5.0,3.0,1.0,0.0,0,100.0,19,1,0,0,1,0,0
36699,3.47,4.0,3.7,1.0,0.0,2,50.0,25,1,0,0,1,0,0
36700,1.18,4.5,2.8,1.0,0.0,0,44.4,24,0,0,0,0,1,1
36701,7.18,4.5,3.4,1.13,8.3,0,66.7,18,0,0,0,0,1,1
36702,4.73,5.0,5.0,1.0,0.0,1,0.0,11,1,0,0,1,0,0
36703,2.46,4.9,4.9,1.07,11.8,10,76.5,31,1,0,0,0,1,0
36704,3.87,5.0,5.0,1.25,40.0,2,20.0,22,0,0,1,0,1,0
36705,3.68,5.0,5.0,1.0,0.0,2,0.0,26,1,1,0,1,0,0
36706,1.69,5.0,5.0,1.0,0.0,0,100.0,5,1,1,0,0,1,1
36707,2.56,4.8,5.0,1.06,11.1,3,48.1,2,0,0,0,0,1,0
36708,2.44,4.5,5.0,1.63,50.0,2,0.0,25,1,1,0,0,1,0
36709,30.98,5.0,5.0,1.0,0.0,0,100.0,3,1,1,0,1,0,0
36710,2.46,5.0,4.3,1.08,33.3,2,100.0,17,1,0,0,0,1,0
36711,3.5,3.0,4.9,1.0,0.0,0,0.0,20,1,0,0,1,0,0
36712,5.28,3.0,2.0,1.13,50.0,1,50.0,4,1,1,0,0,1,0
36713,7.76,5.0,5.0,1.13,12.5,1,25.0,16,0,0,1,0,1,0
36714,3.56,5.0,5.0,1.0,0.0,0,80.0,27,0,0,1,0,1,1
36715,3.19,5.0,4.9,1.25,100.0,1,100.0,16,1,1,0,1,0,0
36716,11.71,4.3,5.0,1.0,0.0,1,75.0,23,1,0,0,0,1,0
36717,9.69,5.0,4.0,1.0,0.0,2,100.0,24,1,0,0,0,1,0
36718,5.19,4.4,4.6,1.0,0.0,13,63.6,14,1,0,0,0,1,0
36719,4.02,5.0,4.2,1.08,11.1,0,55.6,20,1,0,0,0,1,0
36720,6.19,5.0,5.0,1.0,0.0,1,100.0,10,0,0,1,0,1,0
36721,4.23,5.0,5.0,1.0,0.0,1,40.0,29,0,1,0,1,0,0
36722,1.78,5.0,5.0,1.04,14.3,0,42.9,9,0,0,1,0,1,1
36723,10.62,4.5,4.9,1.0,0.0,0,50.0,19,1,0,1,0,1,0
36724,4.07,5.0,5.0,1.2,27.3,3,63.6,20,0,0,1,0,1,0
36725,2.93,4.8,3.0,1.0,0.0,2,100.0,6,1,1,0,0,1,0
36726,6.96,4.5,4.9,1.0,0.0,2,100.0,24,1,0,0,0,1,1
36727,3.58,4.6,4.0,1.0,0.0,0,87.5,17,0,0,1,0,0,1
36728,2.42,5.0,4.8,1.0,0.0,2,50.0,6,1,0,0,0,1,0
36729,5.33,4.8,4.7,1.01,5.0,4,45.0,31,0,1,0,0,1,1
36730,1.92,4.0,4.7,1.0,0.0,4,100.0,6,1,0,0,0,1,0
36731,6.93,5.0,4.0,1.0,0.0,4,80.0,22,1,0,0,1,0,0
36732,3.91,5.0,4.7,1.0,0.0,23,81.3,13,1,1,0,1,0,1
36733,2.96,4.9,5.0,1.0,0.0,1,88.9,2,1,1,0,1,0,1
36734,6.05,4.5,5.0,1.25,100.0,1,0.0,25,1,1,0,0,1,0
36735,28.34,5.0,4.9,1.0,0.0,2,50.0,29,0,0,0,0,1,1
36736,16.96,5.0,5.0,1.0,0.0,1,100.0,20,1,0,0,1,0,0
36737,4.26,5.0,5.0,1.25,50.0,2,0.0,18,1,0,1,0,1,0
36738,6.86,5.0,5.0,1.0,0.0,2,0.0,20,0,1,0,0,1,1
36739,8.51,5.0,5.0,1.25,25.0,1,25.0,11,0,0,1,0,1,0
36740,0.95,5.0,4.0,1.0,0.0,0,100.0,6,1,0,0,0,1,0
36741,3.41,4.6,4.0,1.15,5.6,1,38.9,31,0,1,0,1,0,1
36742,3.01,4.9,4.3,1.0,0.0,2,80.0,22,1,0,0,1,0,0
36743,10.75,5.0,4.9,1.0,0.0,1,100.0,1,0,0,1,0,1,0
36744,3.45,4.8,4.3,1.15,11.4,2,56.8,6,1,0,0,0,1,1
36745,1.83,4.4,4.8,1.0,0.0,5,38.5,6,0,0,0,0,1,0
36746,5.24,4.8,4.9,1.0,0.0,1,83.3,10,1,0,0,0,1,0
36747,23.34,4.0,1.0,1.0,0.0,1,0.0,17,1,1,0,0,1,1
36748,5.89,5.0,4.3,1.0,0.0,3,100.0,23,1,0,0,1,0,0
36749,4.56,5.0,5.0,1.0,0.0,0,0.0,23,0,0,1,0,1,0
36750,13.28,5.0,4.9,1.0,0.0,1,100.0,24,1,1,0,1,0,0
36751,4.13,4.6,4.8,1.06,5.9,1,58.8,6,1,0,0,0,1,1
36752,4.46,4.2,2.7,1.0,0.0,1,23.1,1,0,0,0,0,1,1
36753,3.89,5.0,5.0,1.0,0.0,0,100.0,9,1,1,0,0,1,0
36754,2.55,5.0,5.0,1.0,0.0,0,100.0,15,0,0,1,0,1,0
36755,5.45,4.3,2.4,1.0,0.0,5,85.7,27,1,1,0,0,1,0
